STUDY_ID,trait,Metric,Tau,sd_rand,Bottom_025,bottomsixth,Mid,topsixth,Top_975,significant
457,TR_QualBS_Numeric,Beta_Tau,-0.0860754805560117,0.08522046492585103,-0.14027115349868574,-0.09882740360134677,-0.003187980761333767,0.095639422840013,0.14027115349868574,zInsig
46,TR_adult_body_mass_g,Beta_Tau,-0.11111111111111113,0.2663086069322171,-0.5000000000000001,-0.27777777777777785,0,0.27777777777777785,0.5000000000000001,zInsig
465,TR_Max_Height,Beta_Tau,0.18349396085439343,0.23304661232636728,-0.4403855060505442,-0.2201927530252721,0,0.2201927530252721,0.4770842982214229,zInsig
465,TR_Mean_SeedMass,Beta_Tau,0.2,0.24921721213254286,-0.4666666666666667,-0.24444444444444444,-0.022222222222222223,0.24444444444444444,0.4666666666666667,zInsig
466,TR_BodyLength_mm,Beta_Tau,-0.019527211545441365,0.019520583661594794,-0.03850249774304811,-0.018662820739399587,1.2454745773288726e-4,0.018926989236535123,0.037911402746239185,zInsig
466,TR_Mean_LengthMax,Beta_Tau,-0.03319968981464771,0.01971793945037842,-0.03900515195928395,-0.019338401475349605,-4.5091363265932103e-4,0.018637770590707703,0.038446388121995335,zInsig
467,TR_BodyLength_mm,Beta_Tau,-0.14352500836255802,0.0698170720573912,-0.13598339007158328,-0.06624950296995609,5.891880257019324e-4,0.0680968086050246,0.13516018015511083,NEG
467,TR_Mean_LengthMax,Beta_Tau,-0.1301867442401866,0.07098849509956848,-0.1379831909630066,-0.0684143765214429,5.952228268096924e-4,0.06787451369854838,0.1387954714125059,zInsig
47,TR_adult_body_mass_g,Beta_Tau,-0.05454545454545454,0.2342200212296329,-0.45454545454545453,-0.23636363636363636,-0.01818181818181818,0.23636363636363636,0.45454545454545453,zInsig
471,TR_Mean_SeedMass,Beta_Tau,0.13257575757575754,0.12202394188513474,-0.2386363636363636,-0.1174242424242424,0,0.12121212121212119,0.2386363636363636,zInsig
473,TR_Mean_SeedMass,Beta_Tau,-0.3333333333333333,0.22180649587416854,-0.42424242424242425,-0.21212121212121213,0,0.21212121212121213,0.42424242424242425,zInsig
475,TR_adult_body_mass_g,Beta_Tau,0.1523809523809524,0.15816175830432577,-0.3047619047619048,-0.1523809523809524,0,0.1523809523809524,0.3047619047619048,zInsig
479,TR_Max_Height,Beta_Tau,0.3595732599803958,0.24927064726027923,-0.4944132324730442,-0.22473328748774737,0,0.22473328748774737,0.4944132324730442,zInsig
480,TR_Max_Height,Beta_Tau,0.06451747176156365,0.21078043970394195,-0.4000083249216946,-0.2193594039893164,-0.012903494352312729,0.19355241528469094,0.4000083249216946,zInsig
480,TR_Mean_SeedMass,Beta_Tau,-0.2651974176527183,0.20008406112070895,-0.3756963416746843,-0.19889806323953874,0,0.19889806323953874,0.39779612647907747,zInsig
481,TR_Max_Height,Beta_Tau,0.1356473532610057,0.2040137144751352,-0.4069420597830171,-0.20347102989150856,0,0.20347102989150856,0.4069420597830171,zInsig
481,TR_Mean_SeedMass,Beta_Tau,0.2568915451961508,0.23392112401276266,-0.4403855060505442,-0.2201927530252721,0,0.2201927530252721,0.4403855060505442,zInsig
483,TR_Max_Height,Beta_Tau,-0.14099041153938313,0.1761966330344298,-0.34240528516707336,-0.16784572802307518,0.006713829120923007,0.18127338626492118,0.34240528516707336,zInsig
483,TR_Mean_SeedMass,Beta_Tau,-0.014705882352941176,0.17780705164890534,-0.3382352941176471,-0.17647058823529413,0,0.17647058823529413,0.35294117647058826,zInsig
485,TR_Max_Height,Beta_Tau,0.2723771593924082,0.07281610452098088,-0.14328764128973845,-0.07024925083450369,7.636265460444107e-4,0.0707627266001154,0.1440267675469493,POS
485,TR_Mean_SeedMass,Beta_Tau,0.15267468699586736,0.07962657679345726,-0.15537672439473413,-0.075795121011283,0.0019036744014447305,0.0776847140768556,0.15918626268486236,zInsig
486,TR_Max_Height,Beta_Tau,-0.09321930900941346,0.13215958709463976,-0.25696554011002504,-0.12429241201255127,0,0.1287730681114413,0.26231550911589896,zInsig
486,TR_Mean_SeedMass,Beta_Tau,-0.30364524651284674,0.17325619990749014,-0.3378352251774876,-0.17049271966233728,0,0.16502734099509092,0.34098543932467457,zInsig
487,TR_Max_Height,Beta_Tau,-0.10540925533894598,0.4179411318609265,-0.7378647873726218,-0.5270462766947299,-0.10540925533894598,0.31622776601683794,0.7378647873726218,zInsig
489,TR_Max_Height,Beta_Tau,0.15413778154748262,0.1453135088057332,-0.28665863823137366,-0.13808176263628652,0,0.14144736842105265,0.28437446925414317,zInsig
489,TR_Mean_SeedMass,Beta_Tau,0.20291986247835694,0.15862138844789292,-0.31980998003666944,-0.1561440116717653,0,0.15460560950731958,0.30921121901463916,zInsig
492,TR_Max_Height,Beta_Tau,0.19999999999999996,0.40909974903495844,-0.7999999999999998,-0.3999999999999999,0,0.3999999999999999,0.7999999999999998,zInsig
495,TR_Max_Height,Beta_Tau,0.026581740760963337,0.17728747586828675,-0.3455626298925234,-0.1727813149462617,0,0.1727813149462617,0.3455626298925234,zInsig
495,TR_Mean_SeedMass,Beta_Tau,-0.10476190476190478,0.191803660789083,-0.3714285714285715,-0.18095238095238098,-0.009523809523809525,0.18095238095238098,0.3714285714285715,zInsig
496,TR_Max_Height,Beta_Tau,0.059871062048128997,0.058546810954925164,-0.11438752583997369,-0.05705498400471491,-1.4866915683521336e-4,0.05670849895235047,0.11452644321024057,zInsig
496,TR_Mean_SeedMass,Beta_Tau,-0.037428864021913394,0.06656290463883366,-0.13063789071162654,-0.06379549178872793,-1.825540631434171e-4,0.06504184837793509,0.1319586896919849,zInsig
497,TR_Max_Height,Beta_Tau,0.2285984832473322,0.15590002418576884,-0.3077287274483318,-0.1494682390463326,0,0.1494682390463326,0.3077287274483318,zInsig
497,TR_Mean_SeedMass,Beta_Tau,0.1774891774891775,0.15359910253829492,-0.2987012987012987,-0.15151515151515152,0.004329004329004329,0.15151515151515152,0.2987012987012987,zInsig
499,TR_BodyLength_mm,Beta_Tau,-8.144339450303212e-4,0.13591647279476168,-0.2624611001400802,-0.13656539638717746,-1.0871184241925853e-4,0.13113646362199718,0.2653843673659864,zInsig
500,TR_BodyLength_mm,Beta_Tau,-0.08785182607721448,0.05750034638754537,-0.11369602249322408,-0.05491829951940681,8.778067079781643e-4,0.05540416527250709,0.1126605700735078,zInsig
501,TR_BodyLength_mm,Beta_Tau,3.698719320259465e-4,0.035121189254530456,-0.06802037235252419,-0.03411308905227401,1.595094524453993e-4,0.033823435247835786,0.06926362352851577,zInsig
501,TR_Mean_LengthMax,Beta_Tau,-0.07102796358081974,0.04901672777857352,-0.09530910315481271,-0.048220292378395,1.0222917031628286e-4,0.04751947322398882,0.09704779218989894,zInsig
502,TR_Max_Height,Beta_Tau,-0.14085904245475278,0.2679845521075497,-0.5352643613280605,-0.253546276418555,0,0.253546276418555,0.5352643613280605,zInsig
502,TR_Mean_SeedMass,Beta_Tau,-0.2568915451961508,0.23438026935642772,-0.44130297585481537,-0.2201927530252721,0,0.2201927530252721,0.4403855060505442,zInsig
505,TR_BodyLength_mm,Beta_Tau,0.05143311088851248,0.04434492495357859,-0.08769660567656475,-0.04280791481051749,8.883007767711544e-4,0.04235944172405511,0.0844799696230844,zInsig
505,TR_Mean_LengthMax,Beta_Tau,0.07529811495354134,0.056024597034736556,-0.11039881568634678,-0.05430857713823682,2.8016962634147536e-4,0.05371241750593943,0.1095379657560045,zInsig
511,TR_BodyLength_mm,Beta_Tau,0.10006901577507332,0.09952508970301703,-0.19591735902107651,-0.09724090417134497,-1.5778588303970312e-4,0.09636405609638687,0.1943198774628158,zInsig
511,TR_Mean_LengthMax,Beta_Tau,-0.007183002564865315,0.14622652805982503,-0.2837499371758011,-0.14057237195781314,0.0016273911655774404,0.143827154288968,0.28143508233964476,zInsig
512,TR_Max_Height,Beta_Tau,0.043323250039105886,0.06603294799174422,-0.12946142208654712,-0.06361053608580639,6.254413008428396e-4,0.06331893664900849,0.13119424193978116,zInsig
512,TR_Mean_SeedMass,Beta_Tau,0.014722197329759849,0.06507981864917972,-0.12777308963899414,-0.06268006892109404,4.06478782053085e-4,0.06407975542396982,0.1272701749225211,zInsig
516,TR_adult_body_mass_g,Beta_Tau,-0.056168951124350226,0.09551276007800297,-0.1872315288360256,-0.09092514905347715,0.0025324097568652677,0.09500299619146894,0.18626794367329286,zInsig
56,TR_adult_body_mass_g,Beta_Tau,0.014705882352941176,0.17957080818882568,-0.3382352941176471,-0.17647058823529413,0,0.17647058823529413,0.35294117647058826,zInsig
58,TR_adult_body_mass_g,Beta_Tau,-0.15384615384615385,0.20870702312853767,-0.41025641025641024,-0.20512820512820512,0,0.20512820512820512,0.41025641025641024,zInsig
59,TR_adult_body_mass_g,Beta_Tau,0.022222222222222223,0.2474381021857652,-0.4666666666666667,-0.24444444444444444,-0.022222222222222223,0.24444444444444444,0.4666666666666667,zInsig
60,TR_Max_Height,Beta_Tau,0.05895484103954175,0.04070338133138131,-0.07844016692906328,-0.03873287539885501,8.35065989398742e-4,0.040235983754407185,0.07874672280030137,zInsig
60,TR_Mean_SeedMass,Beta_Tau,-0.02453095687501425,0.04647555288833827,-0.09080888391061837,-0.045170974248323094,-2.345215762429661e-5,0.04505212279363128,0.09193584044285791,zInsig
67,TR_adult_body_mass_g,Beta_Tau,0.02222222222222224,0.1533255280792905,-0.300018881058497,-0.14482206561438515,3.237924613037439e-17,0.14519968678432588,0.3,zInsig
78,TR_BodyLength_mm,Beta_Tau,-0.12965157580980702,0.09443879079311518,-0.18584237952760435,-0.09139671257687836,-5.053253408020234e-4,0.0921558909140417,0.1856256293818091,zInsig
91,TR_adult_body_mass_g,Beta_Tau,0,0.2887755235997383,-0.5999999999999999,-0.29999999999999993,0,0.29999999999999993,0.5999999999999999,zInsig
97,TR_BodyLength_mm,Beta_Tau,-0.09999999999999998,0.2891041146924615,-0.5689323936863109,-0.29999999999999993,0,0.29999999999999993,0.5999999999999999,zInsig
97,TR_QualBS_Numeric,Beta_Tau,-0.07499131510707155,0.20094631255710327,-0.3925191309558823,-0.19902831084677006,-0.0010547545656512496,0.1947039218760221,0.39512952912345267,zInsig
99,TR_BodyLength_mm,Beta_Tau,0.058865828943201956,0.0180077203981962,-0.03508790042305333,-0.017717725597318757,-4.105605119266383e-4,0.01730550699373535,0.035375531438037094,POS
10,TR_Max_Height,Elas_Tau,0.20000000000000004,0.1921271633535854,-0.39047619047619053,-0.18095238095238098,-0.009523809523809525,0.18095238095238098,0.3714285714285715,zInsig
10,TR_Mean_SeedMass,Elas_Tau,0.23529411764705882,0.17936784099687988,-0.35294117647058826,-0.17647058823529413,0,0.17647058823529413,0.35294117647058826,zInsig
112,TR_BodyLength_mm,Elas_Tau,0.05926642457305723,0.05697387155422785,-0.11066083779136705,-0.05503698899933717,-7.730168356378844e-4,0.054452337260827766,0.11325220779510574,zInsig
112,TR_Mean_LengthMax,Elas_Tau,0.04161286248870553,0.07137324311070663,-0.14013826623309394,-0.06953713168170159,2.765755757689462e-4,0.06899980502978402,0.139313081537526,zInsig
119,TR_BodyLength_mm,Elas_Tau,-0.15109974995041897,0.009745479941663327,-0.01885281000698522,-0.009291050351895805,7.057495663711377e-5,0.009619571708778663,0.019233389857521765,NEG
119,TR_Mean_LengthMax,Elas_Tau,-0.1326333996160359,0.009245602313599999,-0.01795409423631554,-0.008947376895128421,5.0983725577059043e-5,0.009116466170525861,0.018152918990961234,NEG
121,TR_BodyLength_mm,Elas_Tau,-0.014511887462766267,0.04118719757007821,-0.0815209525422237,-0.038996338840653295,6.551201073969827e-4,0.039697895178340506,0.08067641080371568,zInsig
123,TR_BodyLength_mm,Elas_Tau,-0.15040415796290238,0.01719408223620656,-0.03304530854031075,-0.01696863211126682,7.406747732584403e-5,0.01674434924267188,0.03380249224650474,NEG
123,TR_Mean_LengthMax,Elas_Tau,-0.05372435011710465,0.019108203396706998,-0.0373513396927561,-0.01841806251333547,-1.86732262798635e-4,0.01867869108111478,0.036736300367552,NEG
125,TR_BodyLength_mm,Elas_Tau,0.011466298689450588,0.05276596846109839,-0.10328513895331976,-0.05009250913739424,4.683236761892393e-4,0.05262907131431852,0.10317345496736494,zInsig
125,TR_Mean_LengthMax,Elas_Tau,-7.089024490070839e-5,0.05465946364224812,-0.10579770241922459,-0.052870596612040466,-3.0221054072265804e-5,0.05253496615641649,0.10706052097163148,zInsig
126,TR_Mean_LengthMax,Elas_Tau,-0.14285714285714285,0.3143600932983891,-0.6190476190476191,-0.3333333333333333,0.047619047619047616,0.3333333333333333,0.6190476190476191,zInsig
127,TR_BodyLength_mm,Elas_Tau,-0.13603370053106065,0.11301384009805564,-0.2233720017937773,-0.11055044504969078,-4.960317460317304e-4,0.10929909130399396,0.219245504241565,zInsig
127,TR_Mean_LengthMax,Elas_Tau,-0.18472235954667696,0.11969156208439119,-0.23651342854915763,-0.1189607157777148,-0.0029468271733804003,0.11510088855129427,0.22902078761978234,zInsig
133,TR_QualBS_Numeric,Elas_Tau,NaN,NA,NA,NA,NA,NA,NA,NA
143,TR_BodyLength_mm,Elas_Tau,0.17786561264822134,0.1489861727586889,-0.2885375494071146,-0.14624505928853754,-0.003952569169960474,0.14624505928853754,0.2964426877470356,zInsig
143,TR_QualBS_Numeric,Elas_Tau,0.1641625269351398,0.17896162987156164,-0.35021339079496494,-0.17510669539748247,0,0.17510669539748247,0.35021339079496494,zInsig
148,TR_BodyLength_mm,Elas_Tau,-0.015838085092968964,0.005675014888165741,-0.011242269236703836,-0.005608214166852957,-6.567426919214229e-5,0.0054264712257307505,0.010856367885300667,NEG
163,TR_BodyLength_mm,Elas_Tau,-0.006540175905626267,0.00890179239196756,-0.01763922494394818,-0.008630581966617557,-2.0556012969473935e-4,0.00853643346324202,0.01727722471468266,zInsig
163,TR_Mean_LengthMax,Elas_Tau,-0.014044829703201102,0.008233991553351808,-0.016208114218812738,-0.008032385240531601,1.3886769377770023e-4,0.007969087295954302,0.016385689108204527,zInsig
166,TR_adult_body_mass_g,Elas_Tau,0.013507616227876119,0.06883010947690157,-0.13490234471634532,-0.06648700276629924,-9.930123508146453e-4,0.06630481773342176,0.13386996075595642,zInsig
176,TR_BodyLength_mm,Elas_Tau,0.04535877591200854,0.08305094401256646,-0.1613808513981654,-0.08170175864752888,-0.0015879156177595211,0.07901853951530352,0.16581935915529852,zInsig
176,TR_QualBS_Numeric,Elas_Tau,0.0694953802574781,0.030400558309620313,-0.060997270835128,-0.029868345294593326,-1.7736818745139463e-5,0.028734713053955026,0.05839817608838303,POS
18,TR_Max_Height,Elas_Tau,-0.3516695858110865,0.14825969700545102,-0.2930579881759054,-0.1465289940879527,0,0.13920254438355506,0.2930579881759054,NEG
18,TR_Mean_SeedMass,Elas_Tau,0.04,0.14177817139653062,-0.28,-0.14,0,0.13333333333333333,0.2733333333333333,zInsig
180,TR_BodyLength_mm,Elas_Tau,-0.05752728066676784,0.004955176222414204,-0.009677859772673048,-0.004867872718137851,2.5653034247035976e-6,0.004744244882102669,0.009727113739550859,NEG
180,TR_Mean_LengthMax,Elas_Tau,-0.022410287312417468,0.004622822225815952,-0.008976955989138816,-0.004484496741473923,-8.776361304733719e-5,0.0043894052734468215,0.00903279940848384,NEG
182,TR_BodyLength_mm,Elas_Tau,0.050436354539430045,0.049494670566064394,-0.097701336411893,-0.04884905295212845,-1.8016898316161524e-4,0.047796935318132366,0.09559436425874497,zInsig
182,TR_Mean_LengthMax,Elas_Tau,0.24444444444444438,0.1617447113814153,-0.3222222222222222,-0.15555555555555553,-9.253740833981315e-18,0.15555555555555553,0.31111111111111106,zInsig
183,TR_BodyLength_mm,Elas_Tau,0,0.4101456004169179,-0.7999999999999998,-0.3999999999999999,0,0.3999999999999999,0.7999999999999998,zInsig
189,TR_BodyLength_mm,Elas_Tau,0.06077981990290156,0.039563239124282265,-0.07638146879853529,-0.0379236171357428,5.155608953207559e-4,0.03884450032545542,0.07756848306228042,zInsig
189,TR_Mean_LengthMax,Elas_Tau,0.06755316228862941,0.05396804765090171,-0.10583992897214993,-0.051613676434210526,6.566336725843096e-4,0.05225099876420571,0.10540507994371759,zInsig
190,TR_BodyLength_mm,Elas_Tau,-0.18081511913264842,0.06313871613287722,-0.12264068576234652,-0.061552647784216624,2.2337377077082826e-4,0.06273479745763554,0.12469108352484994,NEG
190,TR_Mean_LengthMax,Elas_Tau,-0.16325865676358473,0.08575096774755654,-0.16847357027627208,-0.0836164643029712,2.86449823794436e-4,0.08434873707620812,0.1664475418750652,zInsig
195,TR_adult_body_mass_g,Elas_Tau,-0.04416672358128564,0.005080260739067751,-0.009921578379845128,-0.004973817116059259,-3.3622233860455114e-5,0.004819424902917511,0.010035198779017845,NEG
202,TR_Mean_SeedMass,Elas_Tau,-0.19601749193084053,0.11665665742343187,-0.22222797324051285,-0.11278796250411818,0,0.11501832252031913,0.23107753113798274,zInsig
204,TR_BodyLength_mm,Elas_Tau,0.09507949310406183,0.0618711982240367,-0.12127000441547625,-0.05940810047276341,0.0011954503755676475,0.06192782982833944,0.12062636745212427,zInsig
211,TR_BodyLength_mm,Elas_Tau,0.046823029911265204,0.10010767177300227,-0.19714083710407238,-0.09953845174433412,9.316663728427916e-5,0.09520381579205109,0.19341400021547075,zInsig
211,TR_Mean_LengthMax,Elas_Tau,0.07364515624316412,0.10154788006901805,-0.19844239195332736,-0.0977880052022248,2.876314150510504e-4,0.09676890847233593,0.19891108256601508,zInsig
212,TR_BodyLength_mm,Elas_Tau,-0.08343450464513287,0.05907158674172828,-0.11582346690036334,-0.05771159834493425,0.0014020240141409423,0.058061487005096696,0.11515582352582213,zInsig
212,TR_Mean_LengthMax,Elas_Tau,-0.06657192999298896,0.05863848629183681,-0.11117139990655868,-0.0571130371798935,-4.067724139632092e-4,0.05800068768491857,0.11565563011451949,zInsig
213,TR_BodyLength_mm,Elas_Tau,-0.06458934027956956,0.006401434433663276,-0.012596066360732822,-0.006169561259241547,-4.731004991148723e-5,0.006316501094854686,0.012592979596929108,NEG
213,TR_Mean_LengthMax,Elas_Tau,-0.09386359458560303,0.006348993459809209,-0.012584799907121745,-0.006075835976061522,1.0489018663390751e-4,0.006189798103573105,0.012518125298608785,NEG
214,TR_Max_Height,Elas_Tau,-0.03746031746031747,0.12850659815787346,-0.24845815295815296,-0.12479076479076479,6.637806637806733e-4,0.12568542568542568,0.25373881673881676,zInsig
214,TR_Mean_SeedMass,Elas_Tau,-0.002770562770562779,0.1288329510146604,-0.2514033189033189,-0.12363636363636363,1.731601731601917e-4,0.1266955266955267,0.2572020202020202,zInsig
217,TR_adult_body_mass_g,Elas_Tau,-0.0375334485987522,0.010348553129418755,-0.019882497248928127,-0.009890314428135132,2.8657672969367563e-4,0.010241589200035577,0.020402553076625748,NEG
224,TR_Max_Height,Elas_Tau,-0.25471335405424667,0.14521561405078365,-0.28867513459481287,-0.1392433002163215,-0.003396178054056622,0.1392433002163215,0.28867513459481287,zInsig
224,TR_Mean_SeedMass,Elas_Tau,-0.042735042735042736,0.13629046316361534,-0.26495726495726496,-0.1339031339031339,-0.002849002849002849,0.1282051282051282,0.26495726495726496,zInsig
234,TR_Max_Height,Elas_Tau,0.23636363636363636,0.23577550748817652,-0.45454545454545453,-0.23636363636363636,0.01818181818181818,0.23636363636363636,0.45454545454545453,zInsig
234,TR_Mean_SeedMass,Elas_Tau,0.14285714285714285,0.20012877210196697,-0.38461538461538464,-0.18681318681318682,-0.01098901098901099,0.19780219780219782,0.38461538461538464,zInsig
235,TR_Max_Height,Elas_Tau,-0.2727272727272727,0.23454032148831827,-0.45454545454545453,-0.23636363636363636,-0.01818181818181818,0.23636363636363636,0.45454545454545453,zInsig
235,TR_Mean_SeedMass,Elas_Tau,-0.0989010989010989,0.20039701039963137,-0.4065934065934066,-0.18681318681318682,0.01098901098901099,0.18681318681318682,0.38461538461538464,zInsig
240,TR_Mean_SeedMass,Elas_Tau,0.34494773519163763,0.10789648191608377,-0.2148664343786295,-0.10569105691056911,0.0011614401858304297,0.10336817653890824,0.20789779326364694,POS
241,TR_Max_Height,Elas_Tau,0,0.05633510040865682,-0.11066740444163388,-0.053748774770581584,-3.76745391173362e-4,0.056018862995985366,0.11146557787500568,zInsig
241,TR_Mean_SeedMass,Elas_Tau,0.1298086471629872,0.057799971560760596,-0.11316190599047533,-0.056499104381140065,-6.669726671419402e-4,0.05584595076524958,0.11227389370513163,POS
242,TR_Max_Height,Elas_Tau,0.07142857142857142,0.2885041975216425,-0.5714285714285714,-0.2857142857142857,0,0.2857142857142857,0.5714285714285714,zInsig
242,TR_Mean_SeedMass,Elas_Tau,-0.28888888888888886,0.24833865232927965,-0.4666666666666667,-0.24444444444444444,0.022222222222222223,0.24444444444444444,0.4666666666666667,zInsig
243,TR_Max_Height,Elas_Tau,0.28888888888888886,0.2514866026974773,-0.4666666666666667,-0.24444444444444444,0.022222222222222223,0.24444444444444444,0.4677777777777616,zInsig
243,TR_Mean_SeedMass,Elas_Tau,-0.1111111111111111,0.25099476027176737,-0.5111111111111111,-0.24444444444444444,0.022222222222222223,0.24444444444444444,0.4666666666666667,zInsig
246,TR_BodyLength_mm,Elas_Tau,-0.014167739399738857,0.09689880488133694,-0.18732899872988046,-0.09445159599825904,0,0.0928774027316214,0.19047738526315575,zInsig
248,TR_Max_Height,Elas_Tau,0.2730645897081961,0.17884939065688915,-0.3468658301698707,-0.1697428530618516,0.007380124046167461,0.1697428530618516,0.3468658301698707,zInsig
248,TR_Mean_SeedMass,Elas_Tau,0.03267973856209151,0.17314777863988798,-0.34640522875817,-0.16339869281045755,0.006535947712418302,0.17647058823529416,0.3336601307189495,zInsig
252,TR_BodyLength_mm,Elas_Tau,-0.11337868480725624,0.11570260042097268,-0.22565192743764173,-0.1111111111111111,-0.001133786848072574,0.11224489795918369,0.22675736961451248,zInsig
252,TR_Mean_LengthMax,Elas_Tau,-0.11973122514284056,0.11931567364091657,-0.23130918693869257,-0.11699346677557654,1.1887502391180352e-17,0.11701347069384438,0.23130585295231462,zInsig
255,TR_Max_Height,Elas_Tau,0.16794382455192633,0.22205809573072283,-0.44276099200053304,-0.22901430620717225,-0.015267620413811484,0.22901430620717225,0.44276099200053304,zInsig
255,TR_Mean_SeedMass,Elas_Tau,0.2571428571428572,0.1918711453544497,-0.3714285714285715,-0.18095238095238098,-0.009523809523809525,0.18095238095238098,0.3714285714285715,zInsig
271,TR_BodyLength_mm,Elas_Tau,-0.07107108552126228,0.08157896009749382,-0.15891054560890788,-0.0790534438969282,-0.0014902601305928779,0.07878184083633474,0.16210279992267096,zInsig
271,TR_Mean_LengthMax,Elas_Tau,-0.17902930402930406,0.1419550540074473,-0.27921626984126985,-0.13917887667887668,3.968253968253937e-4,0.13656898656898658,0.2714606227106227,zInsig
275,TR_adult_body_mass_g,Elas_Tau,-0.03296703296703297,0.19985370682651715,-0.38461538461538464,-0.18681318681318682,-0.01098901098901099,0.18681318681318682,0.38461538461538464,zInsig
290,TR_BodyLength_mm,Elas_Tau,-0.06532786212242761,0.07581930801962937,-0.14810869581844138,-0.07474711467730932,-4.546625101447075e-4,0.07210227053723242,0.14609300623312732,zInsig
295,TR_BodyLength_mm,Elas_Tau,-0.07133386054274708,0.03462950258778119,-0.06866863343317821,-0.0331702496509097,2.4401576511899435e-4,0.034075155104320756,0.06593483896853211,NEG
296,TR_BodyLength_mm,Elas_Tau,0.04356439950479886,0.11438877084500666,-0.22272424943216929,-0.10998520802569489,4.8315297654319173e-4,0.11312204444632251,0.2221519916661317,zInsig
298,TR_Max_Height,Elas_Tau,0.05857791861290061,0.1856804775510398,-0.3598357857649609,-0.17573375583870182,-0.00836827408755723,0.17573375583870182,0.3598357857649609,zInsig
298,TR_Mean_SeedMass,Elas_Tau,0.14285714285714288,0.1583137518393595,-0.3047619047619048,-0.1523809523809524,0,0.1523809523809524,0.3047619047619048,zInsig
307,TR_Max_Height,Elas_Tau,-0.05122655188770815,0.13126628984796354,-0.25414741897685605,-0.12821383673958214,0,0.12821383673958214,0.25875883414715667,zInsig
307,TR_Mean_SeedMass,Elas_Tau,0.025287356321839084,0.12746424254732408,-0.2505747126436782,-0.12183908045977013,0.002298850574712644,0.12643678160919541,0.25316472458509404,zInsig
308,TR_adult_body_mass_g,Elas_Tau,0.42857142857142855,0.31621257387025975,-0.6190476190476191,-0.3333333333333333,0.047619047619047616,0.3333333333333333,0.6190476190476191,zInsig
311,TR_adult_body_mass_g,Elas_Tau,0.28888888888888886,0.25034821534040735,-0.4666666666666667,-0.24444444444444444,-0.022222222222222223,0.24444444444444444,0.5111111111111111,zInsig
312,TR_adult_body_mass_g,Elas_Tau,0.030303030303030304,0.22068377630177363,-0.42424242424242425,-0.21212121212121213,0,0.21212121212121213,0.42424242424242425,zInsig
316,TR_adult_body_mass_g,Elas_Tau,0.4666666666666667,0.35679177406017043,-0.7333333333333333,-0.3333333333333333,0.06666666666666667,0.3333333333333333,0.7333333333333333,zInsig
319,TR_adult_body_mass_g,Elas_Tau,-0.2,0.24885909428497408,-0.4666666666666667,-0.24444444444444444,0.022222222222222223,0.24444444444444444,0.5111111111111111,zInsig
321,TR_adult_body_mass_g,Elas_Tau,-0.2727272727272727,0.2228636000330865,-0.42424242424242425,-0.21212121212121213,0,0.21212121212121213,0.42424242424242425,zInsig
327,TR_adult_body_mass_g,Elas_Tau,0.42857142857142855,0.31514857278441294,-0.6190476190476191,-0.3333333333333333,-0.047619047619047616,0.3333333333333333,0.6190476190476191,zInsig
330,TR_BodyLength_mm,Elas_Tau,-0.10537654140549713,0.09815250365711141,-0.19309518924123834,-0.09402514902317027,0.0011105411144986164,0.09621640622069352,0.19187186412921847,zInsig
330,TR_QualBS_Numeric,Elas_Tau,-0.018743785093061058,0.07482363622431797,-0.144113239250415,-0.0721631592651102,5.23286317102711e-4,0.07309201704490474,0.15106255748770847,zInsig
334,TR_Max_Height,Elas_Tau,0,0.410776415737774,-0.7999999999999998,-0.3999999999999999,0,0.3999999999999999,0.7999999999999998,zInsig
336,TR_Mean_SeedMass,Elas_Tau,0.17031081472088147,0.12805766032529356,-0.25316472458509404,-0.12888385978877515,0,0.1242808647963189,0.2485617295926378,zInsig
339,TR_adult_body_mass_g,Elas_Tau,0.08823529411764706,0.17832638424648958,-0.35294117647058826,-0.17647058823529413,0,0.17647058823529413,0.3382352941176471,zInsig
340,TR_Mean_SeedMass,Elas_Tau,-0.16176470588235295,0.17833396488528075,-0.35294117647058826,-0.17647058823529413,0,0.17647058823529413,0.35294117647058826,zInsig
349,TR_BodyLength_mm,Elas_Tau,0.19231302095686773,0.17764821392244257,-0.3481822287085221,-0.17871297096514688,-0.006162516240177478,0.16712580435934665,0.3481822287085221,zInsig
355,TR_Max_Height,Elas_Tau,-0.023728452525895047,0.06279885584076564,-0.1209432034804711,-0.06169397656732712,-4.314264095617281e-4,0.06169397656732712,0.12296371716525176,zInsig
355,TR_Mean_SeedMass,Elas_Tau,0.08074216760041575,0.05343079538466311,-0.10228389488621313,-0.05181021270562217,-2.3585832794668668e-4,0.05275364601740892,0.10464640913781237,zInsig
356,TR_Mean_SeedMass,Elas_Tau,0.08458303676050452,0.04680372678476281,-0.09092521102261393,-0.045549238990526084,3.9829972768866645e-4,0.045754906351797395,0.09075766666933935,zInsig
358,TR_adult_body_mass_g,Elas_Tau,-0.23809523809523808,0.32118280779177455,-0.6190476190476191,-0.3333333333333333,-0.047619047619047616,0.3333333333333333,0.6190476190476191,zInsig
359,TR_BodyLength_mm,Elas_Tau,0.07052339024157829,0.07454782605566365,-0.14226655986780629,-0.07158266490218021,-2.7748624641326347e-5,0.07280645694634788,0.14702393766544378,zInsig
