Rep,STUDY_ID,trait,Mean_kendall_cor
25,242,TR_Mean_SeedMass,-0.23636363636363636
25,243,TR_Max_Height,-0.09523809523809525
25,243,TR_Mean_SeedMass,0.050724637681159424
25,246,TR_BodyLength_mm,-0.0858664625614219
25,248,TR_Max_Height,-0.046895083972789825
25,248,TR_Mean_SeedMass,0.1804195804195804
25,252,TR_BodyLength_mm,0.09312262993645473
25,252,TR_Mean_LengthMax,-0.011388951055570432
25,255,TR_Max_Height,-0.0746351792533165
25,255,TR_Mean_SeedMass,0.11578947368421054
25,271,TR_BodyLength_mm,-0.04650302080215304
25,271,TR_Mean_LengthMax,0.061819900491666725
25,275,TR_adult_body_mass_g,-0.054945054945054944
25,284,TR_BodyLength_mm,0.02081314120902899
25,284,TR_Mean_LengthMax,0.07641389076305125
25,287,TR_BodyLength_mm,0.2238328617141696
25,288,TR_BodyLength_mm,0.013450156631448237
25,288,TR_Mean_LengthMax,-0.010250583112000397
25,290,TR_BodyLength_mm,-0.11168503094035954
25,292,TR_BodyLength_mm,0.1478427659888088
25,295,TR_BodyLength_mm,0.027253031100507835
25,296,TR_BodyLength_mm,-0.019930358770138212
25,297,TR_BodyLength_mm,-0.02380952380952382
25,298,TR_Max_Height,-0.003093995259346967
25,298,TR_Mean_SeedMass,0.012027491408934709
25,307,TR_Max_Height,0.025451992487499676
25,307,TR_Mean_SeedMass,-0.0040983669776426205
25,308,TR_adult_body_mass_g,-0.18181818181818182
25,311,TR_adult_body_mass_g,0.24880667576405968
25,312,TR_adult_body_mass_g,0.24242424242424243
25,316,TR_adult_body_mass_g,0.06666666666666667
25,319,TR_adult_body_mass_g,0.008676810001882659
25,321,TR_adult_body_mass_g,-0.1925925925925926
25,327,TR_adult_body_mass_g,-0.12727272727272726
25,330,TR_BodyLength_mm,-0.0026231203738376597
25,330,TR_QualBS_Numeric,-0.04149905165511282
25,334,TR_Max_Height,-0.2900847878624182
25,336,TR_Mean_SeedMass,0.07756233877308256
25,339,TR_adult_body_mass_g,0.15294117647058827
25,340,TR_Mean_SeedMass,0.03941385040829837
25,348,TR_adult_body_mass_g,0.28205128205128205
25,349,TR_BodyLength_mm,0.17183862291635654
25,355,TR_Max_Height,-0.022010356511963737
25,355,TR_Mean_SeedMass,-0.023082687050992944
25,356,TR_Mean_SeedMass,-0.04382568736712936
25,357,TR_adult_body_mass_g,0.08989331499509895
25,358,TR_adult_body_mass_g,0.06666666666666667
25,359,TR_BodyLength_mm,-0.051163328235671914
25,359,TR_Mean_LengthMax,-0.039157604603689694
25,360,TR_adult_body_mass_g,0.04091573792735808
25,361,TR_adult_body_mass_g,0.07602339181286549
25,363,TR_adult_body_mass_g,-0.14408602150537633
25,364,TR_Max_Height,0.28138742976632514
25,364,TR_Mean_SeedMass,0.42857142857142855
25,365,TR_BodyLength_mm,-0.029149762700980766
25,366,TR_adult_body_mass_g,0.06493506493506493
25,367,TR_QualBS_Numeric,-0.09685939875857767
25,371,TR_BodyLength_mm,-0.03202563076101743
25,372,TR_adult_body_mass_g,0.0027052236404368616
25,373,TR_adult_body_mass_g,0.008233433233433231
25,374,TR_adult_body_mass_g,0.02982396072550109
25,374,TR_BodyLength_mm,0.044083094576805176
25,381,TR_adult_body_mass_g,-0.04419956960878639
25,384,TR_Max_Height,-0.21059925059706255
25,384,TR_Mean_SeedMass,0.3333333333333333
25,389,TR_Max_Height,-0.05473172873368349
25,389,TR_Mean_SeedMass,-0.041177183002408524
25,392,TR_Max_Height,-0.2286647801900118
25,392,TR_Mean_SeedMass,0.11111111111111113
25,393,TR_Max_Height,0.05914847651505894
25,393,TR_Mean_SeedMass,-0.028571428571428574
25,394,TR_Max_Height,0.32203059435976533
25,394,TR_Mean_SeedMass,-0.37777777777777777
25,396,TR_Max_Height,0.14156045717124582
25,396,TR_Mean_SeedMass,0.17507185610132092
25,398,TR_Max_Height,0.4001633653325206
25,398,TR_Mean_SeedMass,-0.15555555555555556
25,401,TR_Max_Height,0.47892074434615944
25,401,TR_Mean_SeedMass,0.21428571428571427
25,412,TR_BodyLength_mm,-0.053451180877136975
25,413,TR_adult_body_mass_g,0.017261672571977107
25,414,TR_adult_body_mass_g,-0.03414634146341464
25,415,TR_adult_body_mass_g,0.16351366281385818
25,416,TR_adult_body_mass_g,0.050739957716701894
25,419,TR_adult_body_mass_g,-0.03174603174603174
25,420,TR_adult_body_mass_g,-0.0686046975424018
25,428,TR_BodyLength_mm,-0.01622788290538419
25,428,TR_Mean_LengthMax,0.003068316673618851
25,430,TR_BodyLength_mm,0.004898431723414919
25,431,TR_BodyLength_mm,-0.22110557204818154
25,432,TR_BodyLength_mm,-0.08175662870772614
25,436,TR_BodyLength_mm,-0.012723254914874716
25,437,TR_BodyLength_mm,0.06603389109049475
25,438,TR_BodyLength_mm,0.02290018096250582
25,439,TR_adult_body_mass_g,0.07066837592261656
25,440,TR_adult_body_mass_g,0.0051242635553297245
25,441,TR_adult_body_mass_g,0.006051437493342624
25,442,TR_adult_body_mass_g,0.06221208478250028
25,447,TR_adult_body_mass_g,0.4666666666666667
25,450,TR_BodyLength_mm,-0.0736842105263158
25,450,TR_Mean_LengthMax,0.21904761904761907
25,451,TR_BodyLength_mm,0.3535965568702911
25,451,TR_Mean_LengthMax,-0.06666666666666665
25,452,TR_BodyLength_mm,-0.34545454545454546
25,452,TR_Mean_LengthMax,0.42857142857142855
25,457,TR_QualBS_Numeric,0.02663785129044196
25,465,TR_Max_Height,0.06966652941702675
25,465,TR_Mean_SeedMass,-0.08950279311774637
25,466,TR_BodyLength_mm,0.01410073719232557
25,466,TR_Mean_LengthMax,-0.004558960501167149
25,467,TR_BodyLength_mm,0.020350814459374714
25,467,TR_Mean_LengthMax,0.07534838013753561
25,471,TR_Mean_SeedMass,0.042120044714663206
25,473,TR_Mean_SeedMass,-0.02855632340062846
25,475,TR_adult_body_mass_g,-0.20105820105820105
25,479,TR_Max_Height,-0.0532764181416351
25,480,TR_Max_Height,0.02884748743316578
25,480,TR_Mean_SeedMass,0.038461538461538464
25,481,TR_Max_Height,0.07807200583588265
25,481,TR_Mean_SeedMass,0.2037037037037037
25,483,TR_Max_Height,-0.02223012767328063
25,483,TR_Mean_SeedMass,-0.07509881422924901
25,485,TR_Max_Height,0.007780167057209455
25,485,TR_Mean_SeedMass,0.07713837178659712
25,486,TR_Max_Height,-0.014955772008391252
25,486,TR_Mean_SeedMass,0.05566611398442148
25,487,TR_Max_Height,-0.06819943394704735
25,489,TR_Max_Height,-0.04131249685479648
25,489,TR_Mean_SeedMass,0.21786957734000087
25,492,TR_Max_Height,0.3117146000796787
25,495,TR_Max_Height,0.048332647495465425
25,495,TR_Mean_SeedMass,0.0846774193548387
25,496,TR_Max_Height,0.0335928600357971
25,496,TR_Mean_SeedMass,0.0029938862476247686
25,497,TR_Max_Height,0.029525320977737066
25,497,TR_Mean_SeedMass,0.2437399056023749
25,499,TR_BodyLength_mm,0.04396290641891593
25,500,TR_BodyLength_mm,0.02665173857059881
25,501,TR_BodyLength_mm,0.007739705380098815
25,501,TR_Mean_LengthMax,-0.0013744803834887034
25,502,TR_Max_Height,-0.044946657497549475
25,502,TR_Mean_SeedMass,-0.030303030303030304
25,505,TR_BodyLength_mm,-0.00435111817008246
25,505,TR_Mean_LengthMax,-0.04769725458565891
25,507,TR_BodyLength_mm,-0.018023343348043123
25,507,TR_Mean_LengthMax,0.014010655510316475
25,511,TR_BodyLength_mm,-0.023467912775322227
25,511,TR_Mean_LengthMax,0.0034477501295434136
25,512,TR_Max_Height,-0.014633734876241668
25,512,TR_Mean_SeedMass,0.002870820816278014
25,516,TR_adult_body_mass_g,-0.0027722327360639944
26,10,TR_Max_Height,-0.07352941176470588
26,10,TR_Mean_SeedMass,-0.07038153430777869
26,18,TR_Max_Height,0.12623254817360863
26,18,TR_Mean_SeedMass,-0.04163963689776851
26,39,TR_adult_body_mass_g,0.05617482595376248
26,41,TR_adult_body_mass_g,0.05533063427800271
26,45,TR_BodyLength_mm,-0.087102735321806
26,46,TR_adult_body_mass_g,-0.28615384615384615
26,47,TR_adult_body_mass_g,0.05128205128205128
26,56,TR_adult_body_mass_g,-0.0735930735930736
26,58,TR_adult_body_mass_g,-0.05413105413105413
26,59,TR_adult_body_mass_g,-0.08307692307692308
26,60,TR_Max_Height,-0.04103161213519291
26,60,TR_Mean_SeedMass,0.06547490852509952
26,67,TR_adult_body_mass_g,0.05616991371795764
26,67,TR_BodyLength_mm,0.33333333333333337
26,72,TR_QualBS_Numeric,-0.0680349539529521
26,78,TR_BodyLength_mm,0.06701548906396751
26,85,TR_BodyLength_mm,-0.0192987866269393
26,91,TR_adult_body_mass_g,-0.04104406016325302
26,91,TR_BodyLength_mm,-0.014752601699684516
26,97,TR_BodyLength_mm,0.27481431803617046
26,97,TR_QualBS_Numeric,0.21643942025380306
26,99,TR_BodyLength_mm,0.012504962150018053
26,99,TR_Mean_LengthMax,-0.5714285714285714
26,108,TR_adult_body_mass_g,-0.011556332890398686
26,112,TR_BodyLength_mm,-0.0021600119902638218
26,112,TR_Mean_LengthMax,-0.00820720649298211
26,119,TR_BodyLength_mm,-0.007168518290500786
26,119,TR_Mean_LengthMax,9.942817195855373e-4
26,121,TR_BodyLength_mm,-0.02545178192699939
26,123,TR_BodyLength_mm,-0.008733913975784182
26,123,TR_Mean_LengthMax,0.007199480290703994
26,125,TR_BodyLength_mm,0.054005122234141216
26,125,TR_Mean_LengthMax,0.0038960745051009192
26,126,TR_Mean_LengthMax,0.04568956696111418
26,127,TR_BodyLength_mm,0.00908564673481902
26,127,TR_Mean_LengthMax,-0.07118784528134549
26,133,TR_BodyLength_mm,0.07833599865673696
26,133,TR_QualBS_Numeric,-0.1016219581351154
26,135,TR_BodyLength_mm,0.31479352846467334
26,135,TR_Mean_LengthMax,0.023809523809523808
26,142,TR_BodyLength_mm,0.04747962615283043
26,143,TR_BodyLength_mm,0.05501333132829112
26,143,TR_QualBS_Numeric,0.018662778992633734
26,148,TR_BodyLength_mm,5.506229242206992e-4
26,148,TR_Mean_LengthMax,-0.0851851851851852
26,163,TR_BodyLength_mm,-0.007991961426313513
26,163,TR_Mean_LengthMax,-4.7311454981005584e-5
26,166,TR_adult_body_mass_g,-0.009934856485812162
26,166,TR_BodyLength_mm,-0.004085272045103893
26,169,TR_adult_body_mass_g,0.0029650219532370886
26,169,TR_BodyLength_mm,0.011431958725380983
26,171,TR_adult_body_mass_g,-0.021413556364364022
26,171,TR_BodyLength_mm,-0.1220763130539795
26,172,TR_adult_body_mass_g,-0.0019100331776403378
26,172,TR_BodyLength_mm,-0.002510619376015068
26,176,TR_BodyLength_mm,0.006137756302929666
26,176,TR_QualBS_Numeric,0.034355266503008006
26,180,TR_BodyLength_mm,0.0017893092717850769
26,180,TR_Mean_LengthMax,8.375257365921512e-4
26,182,TR_BodyLength_mm,0.005268941508162824
26,182,TR_Mean_LengthMax,-0.03347494935373283
26,183,TR_BodyLength_mm,0.06650158242127874
26,189,TR_BodyLength_mm,0.03927484195481296
26,189,TR_Mean_LengthMax,0.01007539771168657
26,190,TR_BodyLength_mm,0.010384863906088152
26,190,TR_Mean_LengthMax,0.026975686838118147
26,191,TR_BodyLength_mm,-0.0016925851521529156
26,191,TR_Mean_LengthMax,-0.22122244546447123
26,191,TR_QualBS_Numeric,-0.07312692075800752
26,195,TR_adult_body_mass_g,3.6784417724395176e-4
26,202,TR_Mean_SeedMass,0.014319849852388182
26,204,TR_BodyLength_mm,0.027908841182641867
26,211,TR_BodyLength_mm,-0.010546805386762564
26,211,TR_Mean_LengthMax,0.049862587432955574
26,212,TR_BodyLength_mm,0.01647651055554097
26,212,TR_Mean_LengthMax,-0.01598390086516458
26,213,TR_BodyLength_mm,2.6821913696360917e-4
26,213,TR_Mean_LengthMax,-0.0023323097593012446
26,214,TR_Max_Height,0.06952362899081897
26,214,TR_Mean_SeedMass,-0.011241536241536237
26,217,TR_adult_body_mass_g,0.002952487565891619
26,224,TR_Max_Height,0.2390404832549134
26,224,TR_Mean_SeedMass,0.04995541684356422
26,232,TR_BodyLength_mm,-0.10262076138185469
26,234,TR_Max_Height,0.015267620413811484
26,234,TR_Mean_SeedMass,0.23809523809523814
26,235,TR_Max_Height,0.02564102564102564
26,235,TR_Mean_SeedMass,0.049999999999999996
26,240,TR_Mean_SeedMass,-0.09533620352033959
26,241,TR_Max_Height,-0.09263117605039241
26,241,TR_Mean_SeedMass,0.0493890696421958
26,242,TR_Max_Height,0.11111111111111113
26,242,TR_Mean_SeedMass,-0.4909090909090909
26,243,TR_Max_Height,-0.13333333333333336
26,243,TR_Mean_SeedMass,0.12318840579710146
26,246,TR_BodyLength_mm,-0.027001824794351356
26,248,TR_Max_Height,-0.09927141152681483
26,248,TR_Mean_SeedMass,-0.004195804195804195
26,252,TR_BodyLength_mm,0.1401073247907389
26,252,TR_Mean_LengthMax,0.0015217608114373939
26,255,TR_Max_Height,0.3134677528639293
26,255,TR_Mean_SeedMass,0.2947368421052632
26,271,TR_BodyLength_mm,0.015658649198392948
26,271,TR_Mean_LengthMax,0.028709049809792286
26,275,TR_adult_body_mass_g,-0.0989010989010989
26,284,TR_BodyLength_mm,0.06241203599305398
26,284,TR_Mean_LengthMax,-0.01424994522860126
26,287,TR_BodyLength_mm,0.1882782800335614
26,288,TR_BodyLength_mm,-0.001674710635632299
26,288,TR_Mean_LengthMax,-0.012395965965543808
26,290,TR_BodyLength_mm,0.0182952651084839
26,292,TR_BodyLength_mm,-0.032493863779830774
26,295,TR_BodyLength_mm,0.017116402509418937
26,296,TR_BodyLength_mm,-0.02219666737895614
26,297,TR_BodyLength_mm,-0.03724346525050498
26,298,TR_Max_Height,0.17724172842830482
26,298,TR_Mean_SeedMass,0.04252577319587629
26,307,TR_Max_Height,-0.143224729788349
26,307,TR_Mean_SeedMass,0.009370444282812763
26,308,TR_adult_body_mass_g,-0.24242424242424243
26,311,TR_adult_body_mass_g,-0.19138975058773822
26,312,TR_adult_body_mass_g,0.06060606060606061
26,316,TR_adult_body_mass_g,0.3333333333333333
26,319,TR_adult_body_mass_g,0.07809129001694393
26,321,TR_adult_body_mass_g,0.1037037037037037
26,327,TR_adult_body_mass_g,-0.34545454545454546
26,330,TR_BodyLength_mm,-0.02548782954698264
26,330,TR_QualBS_Numeric,0.05207068070564973
26,334,TR_Max_Height,-0.045802861241434456
26,336,TR_Mean_SeedMass,-0.028808868687144953
26,339,TR_adult_body_mass_g,0.08907563025210086
26,340,TR_Mean_SeedMass,0.010101010101010102
26,348,TR_adult_body_mass_g,0.02564102564102564
26,349,TR_BodyLength_mm,-0.16093856804723555
26,355,TR_Max_Height,0.05695617052185358
26,355,TR_Mean_SeedMass,-0.008767175854594226
26,356,TR_Mean_SeedMass,4.948771047511943e-4
26,357,TR_adult_body_mass_g,0.40451991747794525
26,358,TR_adult_body_mass_g,-0.4222222222222222
26,359,TR_BodyLength_mm,-0.0033036184753110743
26,359,TR_Mean_LengthMax,-0.06434722906836873
26,360,TR_adult_body_mass_g,0.02987498324854717
26,361,TR_adult_body_mass_g,0.06432748538011696
26,363,TR_adult_body_mass_g,0.06236559139784946
26,364,TR_Max_Height,0.09379580992210837
26,364,TR_Mean_SeedMass,-0.047619047619047616
26,365,TR_BodyLength_mm,0.010516943939935441
26,366,TR_adult_body_mass_g,-0.08225108225108226
26,367,TR_QualBS_Numeric,-0.06731702871171008
26,371,TR_BodyLength_mm,0.16012815380508713
26,372,TR_adult_body_mass_g,0.018176697008629963
26,373,TR_adult_body_mass_g,-0.04534632034632036
26,374,TR_adult_body_mass_g,-0.005322771381281919
26,374,TR_BodyLength_mm,-0.0027696004394366204
26,381,TR_adult_body_mass_g,0.27777777777777773
26,384,TR_Max_Height,-0.31589887589559384
26,384,TR_Mean_SeedMass,-0.05128205128205128
26,389,TR_Max_Height,0.31622776601683794
26,389,TR_Mean_SeedMass,-0.21114460292333606
26,392,TR_Max_Height,0.2858309752375147
26,392,TR_Mean_SeedMass,0.1666666666666667
26,393,TR_Max_Height,-0.03943231767670596
26,393,TR_Mean_SeedMass,0.2761904761904762
26,394,TR_Max_Height,0.32203059435976533
26,394,TR_Mean_SeedMass,-0.1111111111111111
26,396,TR_Max_Height,0.13144899594472825
26,396,TR_Mean_SeedMass,-0.21751351818648962
26,398,TR_Max_Height,-0.2286647801900118
26,398,TR_Mean_SeedMass,-0.022222222222222223
26,401,TR_Max_Height,0.028171808490950558
26,401,TR_Mean_SeedMass,0.42857142857142855
26,412,TR_BodyLength_mm,0.041254030115448495
26,413,TR_adult_body_mass_g,0.11612397912057326
26,414,TR_adult_body_mass_g,0.07317073170731707
26,415,TR_adult_body_mass_g,-0.08243250769954834
26,416,TR_adult_body_mass_g,-0.05919661733615221
26,419,TR_adult_body_mass_g,0.04761904761904761
26,420,TR_adult_body_mass_g,-0.17093034811411972
26,428,TR_BodyLength_mm,0.01072624115752119
26,428,TR_Mean_LengthMax,-0.018922833168354924
26,430,TR_BodyLength_mm,0.0255270881178615
26,431,TR_BodyLength_mm,-0.3038040015147195
26,432,TR_BodyLength_mm,-0.0326731867305103
26,436,TR_BodyLength_mm,0.032096222843858664
26,437,TR_BodyLength_mm,0.0364997732793485
26,438,TR_BodyLength_mm,-0.0016117304755838464
26,439,TR_adult_body_mass_g,-0.18057928186347097
26,440,TR_adult_body_mass_g,-0.10863438737299017
26,441,TR_adult_body_mass_g,0.011501210653753027
26,442,TR_adult_body_mass_g,0.05564202009616677
26,447,TR_adult_body_mass_g,0.37777777777777777
26,450,TR_BodyLength_mm,-0.03157894736842106
26,450,TR_Mean_LengthMax,0.1142857142857143
26,451,TR_BodyLength_mm,-0.2651974176527183
26,451,TR_Mean_LengthMax,-0.016666666666666663
26,452,TR_BodyLength_mm,-0.12727272727272726
26,452,TR_Mean_LengthMax,-0.047619047619047616
26,457,TR_QualBS_Numeric,-0.07388605652540943
26,465,TR_Max_Height,-0.11439711201268353
26,465,TR_Mean_SeedMass,-3.5114524527759384e-4
26,466,TR_BodyLength_mm,0.00272726379133169
26,466,TR_Mean_LengthMax,1.1771257167686474e-4
26,467,TR_BodyLength_mm,0.03782092266136511
26,467,TR_Mean_LengthMax,-0.022756858033774613
26,471,TR_Mean_SeedMass,0.11194946654182346
26,473,TR_Mean_SeedMass,-0.01691331923890063
26,475,TR_adult_body_mass_g,0.21693121693121692
26,479,TR_Max_Height,0.008072184566914409
26,480,TR_Max_Height,0.12500577887705172
26,480,TR_Mean_SeedMass,-0.5167523265868932
26,481,TR_Max_Height,-0.21469801604867728
26,481,TR_Mean_SeedMass,-0.05555555555555555
26,483,TR_Max_Height,-0.11115063836640315
26,483,TR_Mean_SeedMass,0.1541501976284585
26,485,TR_Max_Height,0.006007760678164853
26,485,TR_Mean_SeedMass,-0.07447759630311382
26,486,TR_Max_Height,0.1116844562184747
26,486,TR_Mean_SeedMass,-0.06361841598219597
26,487,TR_Max_Height,0.3864634590332683
26,489,TR_Max_Height,-0.15916561840954874
26,489,TR_Mean_SeedMass,-0.026144349280800106
26,492,TR_Max_Height,-0.3117146000796787
26,495,TR_Max_Height,-0.17074676642172287
26,495,TR_Mean_SeedMass,-0.13306451612903225
26,496,TR_Max_Height,-0.017887910569442424
26,496,TR_Mean_SeedMass,0.03462046511396747
26,497,TR_Max_Height,0.09595729317764545
26,497,TR_Mean_SeedMass,0.023372319715296224
26,499,TR_BodyLength_mm,0.015160079709348035
26,500,TR_BodyLength_mm,0.0309212620032395
26,501,TR_BodyLength_mm,0.016113746206983692
26,501,TR_Mean_LengthMax,0.055264440051993165
26,502,TR_Max_Height,-0.13483997249264842
26,502,TR_Mean_SeedMass,-0.2727272727272727
26,505,TR_BodyLength_mm,-0.01229981354025191
26,505,TR_Mean_LengthMax,-0.042733212746309514
26,507,TR_BodyLength_mm,-0.008469887102761642
26,507,TR_Mean_LengthMax,0.00810560475820779
26,511,TR_BodyLength_mm,0.03448021608612205
26,511,TR_Mean_LengthMax,-0.15426886474118884
26,512,TR_Max_Height,-0.049158585561327746
26,512,TR_Mean_SeedMass,-0.04434362726252604
26,516,TR_adult_body_mass_g,0.046799018697385855
27,10,TR_Max_Height,0.058823529411764705
27,10,TR_Mean_SeedMass,-0.0821117900257418
27,18,TR_Max_Height,-0.014360673947588819
27,18,TR_Mean_SeedMass,-0.13974657275732916
27,39,TR_adult_body_mass_g,-0.004681235496146873
27,41,TR_adult_body_mass_g,0.025641025641025644
27,45,TR_BodyLength_mm,0.01789106668750851
27,46,TR_adult_body_mass_g,-0.021538461538461538
27,47,TR_adult_body_mass_g,0.07692307692307693
27,56,TR_adult_body_mass_g,-0.24675324675324675
27,58,TR_adult_body_mass_g,0.1225071225071225
27,59,TR_adult_body_mass_g,0.04
27,60,TR_Max_Height,0.028018626852270714
27,60,TR_Mean_SeedMass,0.04820263207632954
27,67,TR_adult_body_mass_g,-0.10059365784361995
27,67,TR_BodyLength_mm,-0.33333333333333337
27,72,TR_QualBS_Numeric,0.2517635873021216
27,78,TR_BodyLength_mm,-0.020358184539538287
27,85,TR_BodyLength_mm,0.0044045195100708276
27,91,TR_adult_body_mass_g,-0.016795860899289177
27,91,TR_BodyLength_mm,-0.08671157349263135
27,97,TR_BodyLength_mm,-0.29543777844607527
27,97,TR_QualBS_Numeric,0.03978470060437074
27,99,TR_BodyLength_mm,0.005279894985646907
27,99,TR_Mean_LengthMax,0.35714285714285715
27,108,TR_adult_body_mass_g,0.004976149754487927
27,112,TR_BodyLength_mm,-0.0038098734113755687
27,112,TR_Mean_LengthMax,0.013462405748031939
27,119,TR_BodyLength_mm,-0.003109793862765537
27,119,TR_Mean_LengthMax,0.004865735621593064
27,121,TR_BodyLength_mm,-0.004358040788789785
27,123,TR_BodyLength_mm,0.006911217210875612
27,123,TR_Mean_LengthMax,0.0036626703041742993
27,125,TR_BodyLength_mm,0.03083050255945073
27,125,TR_Mean_LengthMax,0.029491257366859456
27,126,TR_Mean_LengthMax,-0.0028823815659129873
27,127,TR_BodyLength_mm,0.04615452309362771
27,127,TR_Mean_LengthMax,0.07584932699211469
27,133,TR_BodyLength_mm,-0.24926803730235977
27,133,TR_QualBS_Numeric,-0.20085111661767088
27,135,TR_BodyLength_mm,-0.07554850521688515
27,135,TR_Mean_LengthMax,0.0674939434475958
27,142,TR_BodyLength_mm,0.1305689719202837
27,143,TR_BodyLength_mm,-0.03371784823346875
27,143,TR_QualBS_Numeric,0.28460737963766447
27,148,TR_BodyLength_mm,-0.002578034384268733
27,148,TR_Mean_LengthMax,-0.17722130183975485
27,163,TR_BodyLength_mm,-0.0035886469927506473
27,163,TR_Mean_LengthMax,-0.0026132377132322224
27,166,TR_adult_body_mass_g,0.004822675948447929
27,166,TR_BodyLength_mm,0.0057480320761165195
27,169,TR_adult_body_mass_g,6.235971456097523e-4
27,169,TR_BodyLength_mm,0.010041920857339853
27,171,TR_adult_body_mass_g,0.09641839641839642
27,171,TR_BodyLength_mm,0.004534819504875417
27,172,TR_adult_body_mass_g,0.007452155423408047
27,172,TR_BodyLength_mm,-0.0017439917609411374
27,176,TR_BodyLength_mm,-0.009493819225587799
27,176,TR_QualBS_Numeric,-0.02554841743821636
27,180,TR_BodyLength_mm,-1.6343658278944952e-4
27,180,TR_Mean_LengthMax,0.0019007276649997697
27,182,TR_BodyLength_mm,0.012927701827476053
27,182,TR_Mean_LengthMax,0.012640072979831475
27,183,TR_BodyLength_mm,0.02822965253185702
27,189,TR_BodyLength_mm,-0.07222920113601596
27,189,TR_Mean_LengthMax,-0.017967804247589897
27,190,TR_BodyLength_mm,0.028140000609972435
27,190,TR_Mean_LengthMax,-0.024026724869830082
27,191,TR_BodyLength_mm,-0.010263369571518549
27,191,TR_Mean_LengthMax,-0.2831636639051467
27,191,TR_QualBS_Numeric,-0.0028838645014937856
27,195,TR_adult_body_mass_g,-0.0029921336229751356
27,202,TR_Mean_SeedMass,-0.11111111111111109
27,204,TR_BodyLength_mm,-0.015169534910564353
27,211,TR_BodyLength_mm,0.04582331897704351
27,211,TR_Mean_LengthMax,0.06346360445184722
27,212,TR_BodyLength_mm,-0.0327911857081779
27,212,TR_Mean_LengthMax,-0.020229563314109026
27,213,TR_BodyLength_mm,0.0017410255025897443
27,213,TR_Mean_LengthMax,5.568512369134028e-4
27,214,TR_Max_Height,0.08649685887612402
27,214,TR_Mean_SeedMass,-0.10202297702297702
27,217,TR_adult_body_mass_g,-0.009550426579753774
27,224,TR_Max_Height,-0.12679891128890208
27,224,TR_Mean_SeedMass,0.21052639955502064
27,232,TR_BodyLength_mm,-0.06482597632385555
27,234,TR_Max_Height,-0.16794382455192633
27,234,TR_Mean_SeedMass,-0.14285714285714288
27,235,TR_Max_Height,-0.10256410256410256
27,235,TR_Mean_SeedMass,-0.19999999999999998
27,240,TR_Mean_SeedMass,0.1323724205930702
27,241,TR_Max_Height,-0.07189775358926569
27,241,TR_Mean_SeedMass,-0.07406490041810693
27,242,TR_Max_Height,0.6666666666666669
27,242,TR_Mean_SeedMass,0.34545454545454546
27,243,TR_Max_Height,0.028571428571428574
27,243,TR_Mean_SeedMass,-0.06521739130434782
27,246,TR_BodyLength_mm,0.05874280895749262
27,248,TR_Max_Height,0.2856336932888108
27,248,TR_Mean_SeedMass,0.031235431235431228
27,252,TR_BodyLength_mm,0.013132817287872349
27,252,TR_Mean_LengthMax,-0.07548696152366874
27,255,TR_Max_Height,-0.149270358506633
27,255,TR_Mean_SeedMass,0.03157894736842106
27,271,TR_BodyLength_mm,0.05813198383639697
27,271,TR_Mean_LengthMax,-0.03620089986836377
27,275,TR_adult_body_mass_g,0.01098901098901099
27,284,TR_BodyLength_mm,0.024951288563714053
27,284,TR_Mean_LengthMax,0.13554882567077167
27,287,TR_BodyLength_mm,0.02548714194531096
27,288,TR_BodyLength_mm,-0.00771190974773152
27,288,TR_Mean_LengthMax,-0.004450487886926994
27,290,TR_BodyLength_mm,0.08419678963528908
27,292,TR_BodyLength_mm,-0.11175765649430194
27,295,TR_BodyLength_mm,0.0020240701328591263
27,296,TR_BodyLength_mm,0.09905895121969328
27,297,TR_BodyLength_mm,0.12986010985508148
27,298,TR_Max_Height,0.1524897663535291
27,298,TR_Mean_SeedMass,0.07173539518900343
27,307,TR_Max_Height,-0.05025240331704869
27,307,TR_Mean_SeedMass,-0.16436907177415377
27,308,TR_adult_body_mass_g,0.15151515151515152
27,311,TR_adult_body_mass_g,-0.13397282541141675
27,312,TR_adult_body_mass_g,-0.24242424242424243
27,316,TR_adult_body_mass_g,0.1111111111111111
27,319,TR_adult_body_mass_g,0
27,321,TR_adult_body_mass_g,-0.1037037037037037
27,327,TR_adult_body_mass_g,0.6727272727272727
27,330,TR_BodyLength_mm,-0.012428920661136314
27,330,TR_QualBS_Numeric,0.01249386469898755
27,334,TR_Max_Height,-0.10687334289668039
27,336,TR_Mean_SeedMass,-0.06984478935698447
27,339,TR_adult_body_mass_g,-0.0689075630252101
27,340,TR_Mean_SeedMass,0.00404040404040404
27,348,TR_adult_body_mass_g,-0.02564102564102564
27,349,TR_BodyLength_mm,-0.05886008787852996
27,355,TR_Max_Height,0.01214447342492853
27,355,TR_Mean_SeedMass,-0.04888081417943067
27,356,TR_Mean_SeedMass,-0.0708114708426182
27,357,TR_adult_body_mass_g,0.08989331499509895
27,358,TR_adult_body_mass_g,-0.1111111111111111
27,359,TR_BodyLength_mm,-0.011246242547855053
27,359,TR_Mean_LengthMax,0.0419319914558828
27,360,TR_adult_body_mass_g,-0.06884235270317392
27,361,TR_adult_body_mass_g,-0.30994152046783624
27,363,TR_adult_body_mass_g,0.16129032258064516
27,364,TR_Max_Height,0.12506107989614448
27,364,TR_Mean_SeedMass,-0.14285714285714285
27,365,TR_BodyLength_mm,-0.06850892203632936
